Sample	richness	shannon	simpson	invsimpson
0406-1FF	35	2.27815286169	0.868427196944592	7.60035491209288
0406-4	24	1.98386686535491	0.821717781326555	5.6090843351668
0406-4FF	47	2.33120737148276	0.860624930901973	7.17488433528
0406-5	32	2.08903115394909	0.822322450401462	5.62817307115894
0406-5FF	41	2.46012705771851	0.881030550421361	8.40551926180847
0415-1	33	1.16890047202053	0.447122244609967	1.80871809410118
0415-1FF	41	1.21594471704435	0.44045846567852	1.78717742770005
0415-4	38	1.6458685731997	0.5937946202801	2.46180885317066
0415-4FF	40	2.11879664850668	0.779216551221242	4.52932502654253
0415-5	31	1.58913347965231	0.627756877032538	2.68641631852904
0415-5FF	37	2.03947896065502	0.774506284924895	4.43471340062375
0433-1FF	44	2.48286515424845	0.88009699925134	8.34007484179812
