Sample	richness	shannon	simpson	invsimpson
PU0080_V1	79	2.85749775517263	0.901731474855194	10.1761983150396
PU0080_V2	75	3.40368846742061	0.95465944459766	22.0553098903677
PU0082_V1	88	3.53410615796311	0.95388073572932	21.6829131126392
PU0082_V2	70	3.35512490761125	0.948116949726264	19.2741173605636
PU0083_V1	72	3.29361681998437	0.944072006927565	17.8801338125052
PU0083_V2	74	2.9945551423291	0.900482689544433	10.0485030737088
PU0084_V1	70	3.37920071432704	0.95314772865266	21.3436824137401
PU0084_V2	55	3.17884599052786	0.934043444042765	15.1614951006293
PU0085_V1	73	2.50080264776611	0.821345357630003	5.59739163076985
PU0085_V2	52	2.79616388390542	0.895835015639688	9.60015504385762
PU0086_V1	60	3.01449602563821	0.921042337117858	12.6650151929228
PU0086_V2	47	2.74012225709359	0.88706890854976	8.85495736522322
PU0089_V1	56	2.91100361737594	0.91343706002262	11.5522878527614
PU0089_V2	45	2.82096355752148	0.895592774894474	9.57788121453555
PU0091_V1	71	3.03039769552954	0.90753927871232	10.8154034066923
PU0091_V2	70	3.01754096208869	0.903749375375184	10.3895429655443
PU0094_V1	73	3.00333250384969	0.908419148652729	10.9193132110996
PU0094_V2	66	2.6821142047948	0.849234564863344	6.63282004322535
PU0097_V1	65	3.34814070893905	0.950327010548528	20.1316653385027
PU0097_V2	66	2.83423105558008	0.87327489591383	7.89109630022499
PU0098_V1	65	3.19662743821543	0.939444803083251	16.5138592708203
PU0098_V2	65	3.099751445462	0.936787994436252	15.8197796618162
PU0099_V1	78	2.94083626402465	0.913427089369958	11.5509573690247
PU0099_V2	54	2.44055211820271	0.860195501189012	7.15284564162682
PU0100_V1	55	2.87766447779497	0.90540905531168	10.5718364828159
PU0100_V2	61	3.15954265594354	0.932391001429343	14.7909305143001
PU0102_V1	68	3.06383618629045	0.917610013617018	12.1373973209753
PU0102_V2	60	2.89210498404713	0.9048416113262	10.5087950094234
PU0103_V1	76	3.18881393702658	0.935049767340975	15.3964036626288
PU0103_V2	82	3.1270713234533	0.931181817137687	14.5310433726613
PU0104_V1	75	3.05172061572595	0.924603297161326	13.2631794541427
PU0104_V2	51	2.75903499538126	0.890920846413844	9.16765456206211
PU0105_V1	82	3.06143464343938	0.911372837721059	11.283222595491
PU0105_V2	79	2.98476049844137	0.897805372392908	9.78525019773742
PU0106_V1	64	3.05545481257216	0.93254984741142	14.8257633470396
PU0106_V2	63	3.06553951843239	0.930642131836117	14.4179748667756
PU0107_V1	67	3.22208869237705	0.940286920926886	16.7467498833142
PU0107_V2	69	3.0829988404655	0.927266714643468	13.7488633312532
PU0108_V1	70	2.89014717780812	0.906992211244919	10.751787709235
PU0108_V2	65	3.11924994726741	0.923698380386371	13.1058816977114
PU0109_V1	52	2.06922237349574	0.732837166830299	3.74303561665258
PU0109_V2	73	3.41645500939674	0.95127234312632	20.5222262706448
PU0112_V1	68	2.65024958635897	0.87524988987206	8.01602498766879
PU0112_V2	66	2.77186865428711	0.91234433219408	11.4082754148211
PU0116_V1	62	2.77194830701633	0.893993454384343	9.43337974265899
PU0116_V2	47	2.79422020701334	0.893073382285675	9.35220828429913
PU0117_V1	70	2.98976142705671	0.920851697798322	12.6345098022684
PU0117_V2	58	2.99981540798327	0.92602084716149	13.5173215917044
